CUSTOMER,REV_CURRENT_YEAR,REV_CURRENT_YEAR.1,REV_CURRENT_YEAR.2,CREATION_YEAR,OWNERSHIP,COUNTRY,CURRENCY
3112,"""51701.4188034188""",51701.41880341881,55626.2905982906,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1607,"""27880.22""",27880.22,15837.22,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
1433,"""439367.755813954""",439367.7558139535,523923.6976744186,01/01/2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
718,"""1485191.69230769""",1485191.6923076923,1770620.6153846153,01.01.2003,Governmental,Switzerland,Chinese Yuan
3630,"""318201.05""",318201.05,416359.94,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
1565,"""61683.8461538461""",61683.84615384615,116397.84615384614,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
3368,"""15191955.3076923""",15191955.307692306,12711167.461538462,01.01.2003,Governmental,Switzerland,Chinese Yuan
5244,"""0""",0,0,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5640,"""6049.94186046512""",6049.941860465116,6371.86046511628,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
4933,"""8626.09""",8626.09,10482.27,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
1369,"""569205.93""",569205.93,182413.72,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
1854,"""13617.62""",13617.62,70406.41,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
4422,"""6184.98""",6184.98,24017.77,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
4017,"""0""",0,3713,01/01/2003,Governmental,Switzerland,Euro
2091,"""47676.0256410256""",47676.02564102564,56015.08547008547,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
742,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
605,"""9042.39316239316""",9042.393162393164,12068.273504273504,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2499,"""1457666.53846154""",1457666.5384615383,2122339.076923077,01/01/2003,Governmental,Switzerland,Chinese Yuan
4520,"""1314.2735042735""",1314.2735042735044,1311.5299145299145,01.01.2004,Governmental,Switzerland,Pound Sterling
3996,"""95791.2393162393""",95791.23931623933,63343.931623931625,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
26,"""53688.452991453""",53688.45299145299,52261.085470085476,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5690,"""87615.2906976744""",87615.29069767441,77400.26744186046,01.01.2003,Governmental,Switzerland,US Dollar
1094,"""12402.4786324786""",12402.478632478633,14496.247863247865,01.01.2003,Governmental,Switzerland,Pound Sterling
156,"""151927.324786325""",151927.3247863248,110721.86324786325,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
472,"""319267.302325581""",319267.30232558143,241298.8953488372,01.01.2003,Governmental,Switzerland,US Dollar
1244,"""2229637.61538462""",2229637.6153846155,4111713.3846153845,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
3117,"""691488.230769231""",691488.2307692308,1259492.8461538462,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
1344,"""6675.08139534884""",6675.081395348837,5103.825581395349,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
1422,"""17307.93""",17307.93,12927.62,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
3906,"""122510.846153846""",122510.84615384614,109166.76923076923,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
3925,"""0""",0,24983.1,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
2893,"""6089.76068376068""",6089.7606837606845,1416.2478632478633,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
399,"""2343056""",2343056,2998730.769230769,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
3388,"""90589.9572649573""",90589.95726495727,21749.91452991453,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3536,"""277750.846153846""",277750.8461538461,64034.692307692305,01.01.2004,Governmental,Switzerland,Chinese Yuan
4649,"""30264.88""",30264.88,19123.05,01/01/2003,Governmental,Switzerland,Euro
5847,"""43979.0512820513""",43979.05128205128,3832.051282051282,01/01/2003,Governmental,Switzerland,Pound Sterling
1638,"""0""",0,0,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
4261,"""10023.87""",10023.87,39144.59,01/01/2003,Governmental,Switzerland,Euro
117,"""3221847.76923077""",3221847.7692307695,2845607.923076923,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
377,"""1046973.38372093""",1046973.3837209302,1004738.8372093023,01/01/2003,Governmental,Switzerland,US Dollar
1245,"""4302225.61538462""",4302225.615384615,2707193.923076923,01/01/2003,Governmental,Switzerland,Chinese Yuan
5529,"""4542.69230769231""",4542.692307692308,73285.30769230769,01/01/2003,Governmental,Switzerland,Chinese Yuan
1020,"""278100.752136752""",278100.7521367522,162246.88034188034,01.01.2003,Governmental,Switzerland,Pound Sterling
677,"""3480126.76923077""",3480126.769230769,4977812.153846153,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
1359,"""787124.692307692""",787124.6923076924,1243103.769230769,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
1945,"""0""",0,10677.076923076922,01/01/2003,Governmental,Switzerland,Chinese Yuan
4766,"""13550.52""",13550.52,22252.11,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
2067,"""128558.230769231""",128558.23076923078,38537.7264957265,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
82,"""2616187.15384615""",2616187.153846154,4409177.461538461,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2257,"""294867.825581395""",294867.82558139536,336767.82558139536,01/01/2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
89,"""783788.86""",783788.86,964011,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
5598,"""13832.9230769231""",13832.923076923078,521598.4786324786,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
16,"""961916.55""",961916.55,1147275.86,01.01.2004,Governmental,Switzerland,Euro
1302,"""240394.769230769""",240394.76923076922,716551.5384615384,01.01.2003,Governmental,Switzerland,Chinese Yuan
4063,"""19304.1794871795""",19304.17948717949,18168.57264957265,01/01/2003,Governmental,Switzerland,Pound Sterling
3918,"""84260.3846153846""",84260.38461538461,0,01.01.2003,Governmental,Switzerland,Chinese Yuan
4580,"""45159.9534883721""",45159.95348837209,19110.848837209305,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
2632,"""29643.7008547009""",29643.700854700855,67465.61538461539,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5452,"""385.44""",385.44,17094.01,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
3853,"""9381.00854700855""",9381.008547008549,8380.606837606838,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4265,"""3585.45""",3585.45,3578.07,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
1288,"""552627.64""",552627.64,1093721.4,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
2278,"""0""",0,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
620,"""315688.153846154""",315688.1538461538,455297.8461538461,01.01.2003,Governmental,Switzerland,Chinese Yuan
932,"""94851.0769230769""",94851.07692307692,70445.60683760684,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4156,"""12106.1279069767""",12106.127906976744,39214.220930232565,01.01.2003,Governmental,Switzerland,US Dollar
4934,"""139393""",139393,565441.3846153846,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2037,"""52292.1111111111""",52292.11111111111,7348.273504273504,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1658,"""361565.837606838""",361565.8376068376,332249.5641025641,01.01.2003,Governmental,Switzerland,Pound Sterling
183,"""599126.461538462""",599126.4615384615,457244.69230769225,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
440,"""28986.8139534884""",28986.813953488374,7524.267441860465,01.01.2004,Privately Owned/Publicly Traded,Switzerland,US Dollar
1816,"""76874.2906976744""",76874.29069767441,28832.523255813954,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3629,"""215530.692307692""",215530.6923076923,27842.30769230769,01/01/2003,Governmental,Switzerland,Chinese Yuan
644,"""2838499.84615385""",2838499.846153846,4018758.769230769,01.01.2007,Governmental,Switzerland,Chinese Yuan
1806,"""25478.8""",25478.8,27581.53,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
4561,"""41913.37""",41913.37,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
5188,"""0""",0,0,01.01.2003,Governmental,Switzerland,Euro
2930,"""12527.4444444444""",12527.444444444445,5955.25641025641,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1126,"""703.358974358974""",703.3589743589744,0,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4227,"""14771.6627906977""",14771.662790697674,15274.348837209303,01/01/2003,Governmental,Switzerland,US Dollar
4398,"""1968.98""",1968.98,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
577,"""400403.279069767""",400403.27906976745,353555.4418604651,01/01/2003,Governmental,Switzerland,US Dollar
1474,"""6469.76744186047""",6469.767441860466,65008.24418604651,01.01.2004,Governmental,Switzerland,US Dollar
914,"""641348.461538462""",641348.4615384615,376235.99145299144,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4184,"""8111.28205128205""",8111.282051282053,14402.068376068375,01.01.2003,Governmental,Switzerland,Pound Sterling
804,"""153921.023255814""",153921.02325581395,79267.66279069768,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3593,"""632921.941860465""",632921.9418604651,207902.03488372095,01/01/2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3511,"""104725.38""",104725.38,210752.28,01/01/2003,Governmental,Switzerland,Euro
4298,"""89069.6923076923""",89069.6923076923,148970.61538461538,01.01.2003,Governmental,Switzerland,Chinese Yuan
3361,"""7908.64102564103""",7908.641025641026,47.52136752136752,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
52,"""163181.26744186""",163181.2674418605,196168.40697674418,01.01.2003,Governmental,Switzerland,US Dollar
4360,"""52343.78""",52343.78,52376.8,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
1041,"""182611.05""",182611.05,76492.86,01/01/2003,Governmental,Switzerland,Euro
3671,"""0""",0,0,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
5610,"""21620.73""",21620.73,16720.98,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Euro
4998,"""0""",0,38842.24,01.01.2004,Governmental,Switzerland,Euro
5889,"""35904.7692307692""",35904.76923076923,0,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
4727,"""128943.538461538""",128943.53846153845,139079.92307692306,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
626,"""187746.151162791""",187746.15116279072,387354.81395348837,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
1372,"""120067.094017094""",120067.09401709403,115089.15384615384,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3756,"""1179.25""",1179.25,1039.74,01.01.2003,Governmental,Switzerland,Euro
2722,"""44178.5384615385""",44178.53846153846,22687.53846153846,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
2026,"""72109.5982905983""",72109.5982905983,113042.47863247865,01.01.2003,Governmental,Switzerland,Pound Sterling
652,"""173244.076923077""",173244.0769230769,120878.84615384616,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
1405,"""30603.1627906977""",30603.162790697676,36198.54651162791,01/01/2003,Governmental,Switzerland,US Dollar
5730,"""5106.38""",5106.38,6918.77,01.01.2003,Governmental,Switzerland,Euro
3175,"""0""",0,0,01/01/2003,Governmental,Switzerland,Pound Sterling
3450,"""6656.35042735043""",6656.350427350428,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
5469,"""28622.8888888889""",28622.88888888889,31556.017094017097,01/01/2003,Governmental,Switzerland,Pound Sterling
5821,"""20961.6752136752""",20961.675213675215,23796.88888888889,01/01/2004,Governmental,Switzerland,Pound Sterling
3451,"""315022.153846154""",315022.1538461538,0,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
5477,"""83102.976744186""",83102.97674418605,63619.5,01/01/2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
2509,"""18934.13""",18934.13,1457.98,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
493,"""4490.12790697674""",4490.127906976744,22583.616279069767,01/01/2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3139,"""68954.2735042735""",68954.27350427351,99458.41880341881,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
3075,"""84189.2307692308""",84189.23076923077,38902.35897435898,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
1048,"""30304.0813953488""",30304.081395348836,15229.96511627907,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3893,"""38020.5384615385""",38020.53846153846,4721.3675213675215,01/01/2003,Governmental,Switzerland,Pound Sterling
2571,"""52861.1860465116""",52861.18604651163,86694.59302325582,01/01/2003,Governmental,Switzerland,US Dollar
2824,"""122507.197674419""",122507.19767441861,136059.05813953487,01.01.2003,Governmental,Switzerland,US Dollar
795,"""20316.38""",20316.38,32193.89,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
109,"""1005893.75213675""",1005893.7521367521,647652.9914529915,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
764,"""98888.2905982906""",98888.29059829061,49539.50427350428,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
546,"""107450.837209302""",107450.83720930234,128345.06976744186,01.01.2004,Governmental,Switzerland,US Dollar
2409,"""65101.5128205128""",65101.51282051283,30268.84615384616,01/01/2003,Governmental,Switzerland,Pound Sterling
1188,"""11760.3255813953""",11760.325581395347,2584.0813953488373,01.01.2003,Governmental,Switzerland,US Dollar
2693,"""43611.15""",43611.15,28268.57,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
5141,"""31429.5581395349""",31429.55813953488,18909.5,01/01/2003,Governmental,Switzerland,US Dollar
2428,"""599277.769230769""",599277.7692307692,227324.9230769231,01.01.2003,Governmental,Switzerland,Chinese Yuan
737,"""108644.941860465""",108644.94186046511,280110.5,01/01/2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
5020,"""80066.3023255814""",80066.3023255814,9109.767441860466,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
198,"""2213735.1744186""",2213735.1744186045,1466086.093023256,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3166,"""0""",0,0,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3482,"""20881.976744186""",20881.976744186046,21783.093023255813,01.01.2004,Governmental,Switzerland,US Dollar
4694,"""16808.9572649573""",16808.957264957266,0,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4225,"""194292.769230769""",194292.76923076925,102010.07692307692,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
1804,"""2499837""",2499837,3290849.153846154,01.01.2003,Governmental,Switzerland,Chinese Yuan
3072,"""0""",0,0,01.01.2003,Governmental,Switzerland,US Dollar
5233,"""24663.9829059829""",24663.982905982906,20307.102564102566,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
540,"""8681.67441860465""",8681.67441860465,0,01.01.2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
5055,"""0""",0,0,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Euro
2483,"""102440.495726496""",102440.49572649573,45233.20512820513,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
4283,"""5279.2735042735""",5279.273504273505,7853.632478632479,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
337,"""198210.692307692""",198210.69230769234,15900.367521367523,01/01/2003,Governmental,Switzerland,Pound Sterling
1278,"""21810.6153846154""",21810.615384615383,1939.025641025641,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2201,"""17986.6666666667""",17986.666666666668,7069.905982905984,01/01/2004,Governmental,Switzerland,Pound Sterling
595,"""9635.8""",9635.8,79605.82,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
1207,"""104133.162393162""",104133.1623931624,137268.60683760684,01/01/2003,Privately Owned/Publicly Traded,Switzerland,Pound Sterling
2837,"""77397.8604651163""",77397.86046511629,0,01/01/2003,Privately Owned/Publicly Traded,Switzerland,US Dollar
3652,"""0""",0,631.76,01.01.2003,Governmental,Switzerland,Euro
2252,"""1770326.61538462""",1770326.6153846153,3921415.692307692,01.01.2004,Privately Owned/Publicly Traded,Switzerland,Chinese Yuan
451,"""947143.21""",947143.21,1050077.69,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
4419,"""89263.79""",89263.79,291214.86,01/01/2004,Privately Owned/Publicly Traded,Switzerland,Euro
960,"""60865.6511627907""",60865.651162790695,100323.94186046511,01.01.2003,Governmental,Switzerland,US Dollar
3960,"""28243.84""",28243.84,20929.07,01.01.2003,Privately Owned/Publicly Traded,Switzerland,Euro
173,"""165273.186046512""",165273.18604651163,100663.63953488372,01/01/2004,Governmental,Switzerland,US Dollar
